date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sz.000960,53.7095936000,54.2776758400,53.2189771200,54.1485662400,53.1415113600,4502111,93870554.0500,1,0.496636,1,1.895000,34.050439,3.602297,1.528020,60.881245,0
2012-06-12,sz.000960,53.5804840000,54.0969224000,53.1415113600,53.3222648000,54.1485662400,3533691,73119856.4800,1,0.389808,1,-1.526000,33.530833,3.547326,1.504703,59.952204,0
2012-06-13,sz.000960,53.4513744000,54.3809635200,53.2189771200,54.2260320000,53.3222648000,3730681,77889985.2500,1,0.411539,1,1.694900,34.099152,3.607450,1.530206,60.968343,0
2012-06-14,sz.000960,54.2260320000,54.3551416000,53.5030182400,53.5288401600,54.2260320000,3409792,71128673.4700,1,0.376141,1,-1.285700,33.660734,3.561069,1.510532,60.184464,0
2012-06-15,sz.000960,53.7870593600,54.3034977600,53.3222648000,54.0711004800,53.5288401600,3044401,63588448.2200,1,0.335834,1,1.013000,34.001726,3.597143,1.525834,60.794148,0
2012-06-18,sz.000960,54.6908265600,56.8082240000,54.6908265600,55.8528129600,54.0711004800,8815243,191135606.8000,1,0.972426,1,3.295100,35.122126,3.715674,1.576112,62.797393,0
2012-06-19,sz.000960,55.3105526400,55.8528129600,54.5100731200,54.6908265600,55.8528129600,4661461,99327692.8400,1,0.514215,1,-2.080400,34.391430,3.638371,1.543322,61.490929,0
2012-06-20,sz.000960,54.8974019200,55.5945937600,54.7166484800,55.1556211200,54.6908265600,3574556,76217327.0600,1,0.394316,1,0.849900,34.683709,3.669292,1.556438,62.013515,0
2012-06-21,sz.000960,54.3551416000,54.7166484800,53.1673332800,53.5288401600,55.1556211200,5009875,104254833.7600,1,0.552649,1,-2.949400,33.660734,3.561069,1.510532,60.184464,0
2012-06-25,sz.000960,53.3729229800,53.4508775900,50.4106478000,50.9043603300,53.5288322000,6264738,125370285.9300,1,0.691075,1,-4.902900,31.809637,3.365236,1.427464,56.874754,0
2012-06-26,sz.000960,50.6704965000,51.2161787700,49.6311017000,50.7484511100,50.9043603300,3990116,77669189.5800,1,0.440157,1,-0.306300,31.712211,3.354929,1.423092,56.700559,0
2012-06-27,sz.000960,50.7484511100,51.3201182500,50.4366326700,50.6704965000,50.7484511100,3447551,67637699.2600,1,0.380306,1,-0.153600,31.663498,3.349775,1.420906,56.613461,0
2012-06-28,sz.000960,50.8004208500,51.2421636400,50.0208747500,50.2807234500,50.6704965000,2870301,55837759.3300,1,0.316628,1,-0.769200,31.419933,3.324008,1.409975,56.177973,0
2012-06-29,sz.000960,50.3846629300,51.6059518200,49.8909504000,51.1901939000,50.2807234500,3777019,73998982.3000,1,0.416650,1,1.808800,31.988252,3.384132,1.435479,57.194112,0
2012-07-02,sz.000960,52.1516340900,52.2815584400,51.1382241600,51.4500426000,51.1901939000,4204024,83611809.5900,1,0.463754,1,0.507600,32.150629,3.401310,1.442766,57.484438,0
2012-07-03,sz.000960,51.4760274700,51.9697400000,50.6704965000,50.9563300700,51.4500426000,3633006,71806427.8400,1,0.400764,1,-0.959600,31.842113,3.368671,1.428921,56.932819,0
2012-07-04,sz.000960,51.4500426000,51.9697400000,50.8523905900,51.3720879900,50.9563300700,3874062,76798230.1600,1,0.427355,1,0.815900,32.101916,3.396157,1.440580,57.397340,0
2012-07-05,sz.000960,50.8783754600,51.0602695500,49.8129957900,50.3586780600,51.3720879900,3120886,60366231.4500,1,0.344271,1,-1.972700,31.468646,3.329161,1.412161,56.265071,0
2012-07-06,sz.000960,50.5665570200,51.8658005200,49.9689050100,51.6579215600,50.3586780600,3629561,71203598.1300,1,0.400384,1,2.580000,32.280530,3.415053,1.448595,57.716698,0
2012-07-09,sz.000960,51.1901939000,51.1901939000,49.6570865700,49.8389806600,51.6579215600,3973862,77071538.0100,1,0.438364,1,-3.521100,31.143892,3.294805,1.397588,55.684420,0
2012-07-10,sz.000960,49.6311017000,50.2287537100,49.6311017000,49.8389806600,49.8389806600,2605104,50065292.9500,1,0.287374,1,0.000000,31.143892,3.294805,1.397588,55.684420,0
2012-07-11,sz.000960,49.8389806600,50.3067083200,48.9814799500,49.8389806600,49.8389806600,2825617,54036010.7900,1,0.311699,1,0.000000,31.143892,3.294805,1.397588,55.684420,0
2012-07-12,sz.000960,49.8389806600,51.5539820800,49.0594345600,51.0342846800,49.8389806600,5984662,116687720.7700,1,0.660180,1,2.398300,31.890826,3.373825,1.431107,57.019917,0
2012-07-13,sz.000960,50.6185267600,51.3461031200,50.3846629300,50.5665570200,51.0342846800,3334903,65093607.1600,1,0.367880,1,-0.916500,31.598547,3.342904,1.417991,56.497331,0
2012-07-16,sz.000960,50.6964813700,50.9303452000,48.8515556000,48.9035253400,50.5665570200,3657603,69941608.1200,1,0.403477,1,-3.288800,30.559335,3.232963,1.371356,54.639248,0
2012-07-17,sz.000960,48.8515556000,49.7090563100,48.4617825500,48.7216312500,48.9035253400,3854334,72647743.5500,1,0.425179,1,-0.371900,30.445671,3.220938,1.366255,54.436021,0
2012-07-18,sz.000960,48.8255707300,48.9295102100,47.1105693100,48.2798884600,48.7216312500,5647235,103700878.8900,1,0.622957,1,-0.906700,30.169630,3.191735,1.353868,53.942467,0
2012-07-19,sz.000960,48.0979943700,49.1114043000,47.3964028800,47.9940548900,48.2798884600,5668454,105639934.8400,1,0.625298,1,-0.592000,29.991016,3.172838,1.345853,53.623109,0
