date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sz.002007,210.2657616200,213.5918980800,207.6587898000,211.2546130000,209.2769102400,2742236,64246314.0500,1,0.475983,1,0.945000,36.862861,5.421857,13.951552,-158.430337,0
2012-06-12,sz.002007,211.2546130000,215.2999141000,210.2657616200,214.7605406200,211.2546130000,3372124,79944033.1000,1,0.585316,1,1.659600,37.474628,5.511836,14.183089,-161.059606,0
2012-06-13,sz.002007,214.6706450400,223.6602030400,214.0413759800,222.0420826000,214.7605406200,9947473,243625407.5700,1,1.726630,1,3.390500,38.745220,5.698718,14.663972,-166.520397,0
2012-06-14,sz.002007,220.9633356400,223.6602030400,218.4462594000,218.4462594000,222.0420826000,6939221,170709702.1700,1,1.204474,1,-1.619400,38.117767,5.606431,14.426499,-163.823710,0
2012-06-15,sz.002007,218.7159461400,225.5480102200,218.7159461400,221.1431268000,218.4462594000,5987138,148190000.1000,1,1.039216,1,1.234600,38.588357,5.675646,14.604604,-165.846225,0
2012-06-18,sz.002007,221.9521870200,224.1096809400,217.8169903400,219.7946931000,221.1431268000,3950040,96836496.2400,1,0.685627,1,-0.609800,38.353062,5.641038,14.515551,-164.834968,0
2012-06-19,sz.002007,220.2441710000,228.9640422600,219.6149019400,225.1884279000,219.7946931000,9479379,237978098.8400,1,1.645381,1,2.454000,39.294242,5.779469,14.871761,-168.879998,0
2012-06-20,sz.002007,226.5368616000,226.5368616000,218.7159461400,220.4239621600,225.1884279000,4698010,115698501.3300,1,0.815456,1,-2.115800,38.462866,5.657188,14.557109,-165.306888,0
2012-06-21,sz.002007,219.4351107800,220.2441710000,214.8504362000,216.3786610600,220.4239621600,3326666,80108519.5300,1,0.577425,1,-1.835200,37.756982,5.553366,14.289952,-162.273115,0
2012-06-25,sz.002007,216.1988699000,219.7946931000,214.2211671400,214.5807494600,216.3786610600,3663313,88600076.5700,1,0.635859,1,-0.830900,37.443255,5.507222,14.171215,-160.924772,0
2012-06-26,sz.002007,214.4908538800,216.2887654800,211.4344041600,213.7716892400,214.5807494600,3443001,81968594.1200,1,0.597618,1,-0.377000,37.302078,5.486458,14.117784,-160.318018,0
2012-06-27,sz.002007,212.5131511200,216.5584522200,212.5131511200,214.6706450400,213.7716892400,3224676,77192706.3500,1,0.559722,1,0.420500,37.458942,5.509529,14.177152,-160.992189,0
2012-06-28,sz.002007,214.9403317800,218.9856328800,214.1312715600,216.6483478000,214.6706450400,5074861,122407629.1500,1,0.880868,1,0.921300,37.804041,5.560287,14.307762,-162.475367,0
2012-06-29,sz.002007,217.0978257000,221.0532312200,213.0525246000,220.9633356400,216.6483478000,5180832,125230057.4600,1,0.899262,1,1.991700,38.556984,5.671031,14.592730,-165.711391,0
2012-07-02,sz.002007,220.9633356400,228.0650864600,219.5250063600,225.9974881200,220.9633356400,10762095,270566328.5000,1,1.868027,1,2.278300,39.435418,5.800233,14.925193,-169.486752,0
2012-07-03,sz.002007,225.9974881200,230.5821627000,223.1208295600,224.3793676800,225.9974881200,8673360,218647034.8500,1,1.505475,1,-0.716000,39.153065,5.758704,14.818330,-168.273243,0
2012-07-04,sz.002007,223.4804118800,225.4581146400,220.5138577400,222.0420826000,224.3793676800,3495837,86396486.3100,1,0.606789,1,-1.041700,38.745220,5.698718,14.663972,-166.520397,0
2012-07-05,sz.002007,221.1431268000,221.8622914400,218.7159461400,220.6936489000,222.0420826000,3468559,85045932.6000,1,0.602054,1,-0.607300,38.509925,5.664110,14.574920,-165.509139,0
2012-07-06,sz.002007,221.8622914400,228.0650864600,220.9633356400,227.4358174000,220.6936489000,9525806,238860199.5300,1,1.653438,1,3.055000,39.686400,5.837148,15.020182,-170.565427,0
2012-07-09,sz.002007,227.4358174000,235.0769417000,225.6379058000,231.2114317600,227.4358174000,12513494,322424452.3000,1,2.172025,1,1.660100,40.345225,5.934049,15.269529,-173.396948,0
2012-07-10,sz.002007,229.9528936400,230.0427892200,224.9187411600,225.6379058000,231.2114317600,6107062,154243559.7900,1,1.060031,1,-2.410600,39.372673,5.791004,14.901445,-169.217083,0
2012-07-11,sz.002007,225.4581146400,231.1215361800,222.1319781800,231.1215361800,225.6379058000,5117827,128850338.4700,1,0.888325,1,2.430300,40.329539,5.931742,15.263592,-173.329530,0
2012-07-12,sz.002007,230.1326848000,236.9647488800,229.6832069000,232.6497610400,231.1215361800,8545309,222767088.1200,1,1.483249,1,0.661200,40.596206,5.970964,15.364518,-174.475622,0
2012-07-13,sz.002007,232.8303685200,235.5397987200,227.1405651000,229.8499953000,232.6497398400,6007669,153125135.6200,1,1.042779,1,-1.203400,39.921694,5.871755,15.109234,-171.576684,0
2012-07-16,sz.002007,230.1209383200,232.3787968200,225.3342783000,225.9664786800,229.8499953000,5977467,151419650.8000,1,1.037537,1,-1.689600,39.247183,5.772547,14.853951,-168.677746,0
2012-07-17,sz.002007,225.3342783000,232.1078538000,223.2570484800,232.1078538000,225.9664786800,4636890,117122423.9200,1,0.804846,1,2.717800,40.313853,5.929435,15.257655,-173.262113,0
2012-07-18,sz.002007,231.8369107800,234.2753979600,225.5149069800,228.9468519000,232.1078538000,4587408,117018665.5800,1,0.796258,1,-1.361900,39.764831,5.848684,15.049866,-170.902513,0
2012-07-19,sz.002007,228.8565375600,233.7335119200,226.2374217000,230.0306239800,228.9468519000,4452004,114106549.1200,1,0.772755,1,0.473400,39.953067,5.876370,15.121108,-171.711518,0
2012-07-20,sz.002007,229.0371662400,232.8303685200,227.4115081200,230.8434530400,230.0306239800,3445737,87959679.6700,1,0.598092,1,0.353400,40.094244,5.897134,15.174540,-172.318273,0
2012-07-23,sz.002007,229.7596809600,236.2623134400,228.2243371800,234.1850836200,230.8434530400,6681037,173198959.4900,1,1.159658,1,1.447600,40.674638,5.982500,15.394202,-174.812708,0
2012-07-24,sz.002007,232.1981681400,236.1719991000,232.0175394600,232.8303685200,234.1850836200,3979105,103002935.8900,1,0.690672,1,-0.578500,40.439343,5.947892,15.305150,-173.801451,0
2012-07-25,sz.002007,233.4625689000,236.9848281600,232.1981681400,234.4560266400,232.8303685200,4722364,123016433.7000,1,0.819683,1,0.698200,40.721697,5.989421,15.412013,-175.014960,0
2012-07-26,sz.002007,235.7204274000,235.7204274000,229.0371662400,229.8499953000,234.4560266400,5489808,141106005.7500,1,0.952891,1,-1.964600,39.921694,5.871755,15.109234,-171.576684,0
2012-07-27,sz.002007,226.0567930200,228.4049658600,220.0960465800,221.1798186600,229.8499953000,8932255,221611036.2100,1,1.550413,1,-3.772100,43.079162,5.650267,15.179034,-165.104636,0
2012-07-30,sz.002007,220.3669896000,223.3473628200,219.3735318600,221.9023333800,221.1798186600,2295360,56346054.7700,1,0.398416,1,0.326700,43.219886,5.668724,15.228618,-165.643974,0
2012-07-31,sz.002007,222.8957911200,222.8957911200,216.3028443000,220.0057322400,221.9023333800,3082468,74972835.4100,1,0.535038,1,-0.854700,42.850485,5.620274,15.098459,-164.228213,0
2012-08-01,sz.002007,219.4638462000,222.8957911200,218.0188167600,221.2701330000,220.0057322400,2445647,59930928.4300,1,0.424502,1,0.574700,43.096753,5.652574,15.185232,-165.172054,0
2012-08-02,sz.002007,221.2701330000,224.6117635800,220.1863609200,223.5279915000,221.2701330000,3090454,76229225.4900,1,0.536424,1,1.020400,43.536515,5.710253,15.340183,-166.857483,0
2012-08-03,sz.002007,223.6183058400,225.3342783000,222.4442194200,224.8827066000,223.5279915000,1826778,45363381.0100,1,0.317082,1,0.606100,43.800373,5.744861,15.433154,-167.868740,0
2012-08-06,sz.002007,224.8827066000,227.8630798200,223.4376771600,226.0567930200,224.8827066000,3222182,80710735.6700,1,0.559289,1,0.522100,44.029050,5.774854,15.513729,-168.745163,0
2012-08-07,sz.002007,226.5986790600,232.1078538000,224.8827066000,230.7531387000,226.0567930200,4566291,115549642.4400,1,0.792592,1,2.077500,44.943756,5.894827,15.836027,-172.250856,0
2012-08-08,sz.002007,231.0240817200,232.5594255000,227.7727654800,229.3081092600,230.7531387000,2350575,59629757.5000,1,0.408000,1,-0.626200,44.662308,5.857912,15.736859,-171.172181,0
2012-08-09,sz.002007,229.3984236000,234.1850836200,228.4952802000,233.3722545600,229.3081092600,3996384,102795531.6000,1,0.693671,1,1.772400,45.453881,5.961735,16.015771,-174.205954,0
2012-08-10,sz.002007,233.2819402200,242.9455746000,231.9272251200,242.9455746000,233.3722545600,10143087,267442043.9200,1,1.760582,1,4.102200,47.318475,6.206296,16.672765,-181.352173,0
2012-08-13,sz.002007,243.8487180000,246.4678338600,239.6942583600,241.6811738400,242.9455746000,6878850,184690840.6300,1,1.193994,1,-0.520400,47.072208,6.173995,16.585992,-180.408333,0
2012-08-14,sz.002007,241.6811738400,248.1838063200,236.6235708000,241.2296021400,241.6811738400,11219753,301197388.6900,1,1.947464,1,-0.186800,46.984256,6.162459,16.555002,-180.071247,0
2012-08-15,sz.002007,241.3199164800,243.8487180000,237.1654568400,241.6811738400,241.2296021400,3915261,104474576.7600,1,0.679590,1,0.187200,47.072208,6.173995,16.585992,-180.408333,0
2012-08-16,sz.002007,239.6942583600,242.9455746000,233.3722545600,235.8107417400,241.6811738400,4081659,107564633.4300,1,0.708472,1,-2.429000,45.928825,6.024029,16.183118,-176.026217,0
2012-08-17,sz.002007,235.2688557000,235.9913704200,230.8434530400,233.2819402200,235.8107417400,3582226,92572021.4400,1,0.621784,1,-1.072400,45.436291,5.959428,16.009573,-174.138536,0
2012-08-20,sz.002007,231.6562821000,233.9141406000,227.5921368000,230.3015670000,233.2819402200,4309488,109688455.4100,1,0.748018,1,-1.277600,44.855804,5.883291,15.805037,-171.913770,0
2012-08-21,sz.002007,229.8499953000,236.5332564600,228.9468519000,235.0882270200,230.3015670000,4637019,120250348.3800,1,0.804869,1,2.078400,45.788101,6.005572,16.133534,-175.486880,0
2012-08-22,sz.002007,238.4298576000,241.1392878000,234.6366553200,237.2557711800,235.0882270200,6440050,169036969.5400,1,1.117829,1,0.922000,46.210273,6.060944,16.282287,-177.104892,0
2012-08-23,sz.002007,236.8945138200,236.8945138200,226.0567930200,230.3015670000,237.2557711800,12176389,311041354.9300,1,2.113512,1,-2.931100,44.855804,5.780886,15.805037,-43.053736,0
2012-08-24,sz.002007,228.4952802000,230.5725100200,226.9599364200,227.7727654800,230.3015670000,3216066,81366490.3900,1,0.558227,1,-1.098000,44.363269,5.717410,15.631492,-42.580989,0
2012-08-27,sz.002007,227.6824511400,231.6562821000,224.4311349000,229.1274805800,227.7727654800,3848566,97677975.1600,1,0.668013,1,0.594800,44.627127,5.751415,15.724463,-42.834246,0
2012-08-28,sz.002007,226.2374217000,233.0109972000,226.2374217000,230.3015670000,229.1274805800,2468997,63056655.4100,1,0.428555,1,0.512400,44.855804,5.780886,15.805037,-43.053736,0
2012-08-29,sz.002007,229.5790522800,233.5528832400,228.4952802000,229.4887379400,230.3015670000,2600000,66611289.8900,1,0.451294,1,-0.352900,44.697489,5.760483,15.749255,-42.901782,0
2012-08-30,sz.002007,228.5855945400,233.4625689000,221.0895043200,224.0698775400,229.4887379400,4200398,105545050.5100,1,0.729082,1,-2.361277,43.642058,5.624462,15.377371,-41.888753,0
2012-08-31,sz.002007,222.8957911200,226.1471073600,222.6248481000,224.3408205600,224.0698775400,2194563,54617660.1600,1,0.380920,1,0.120900,43.694830,5.631263,15.395966,-41.939404,0
2012-09-03,sz.002007,223.9795632000,233.1013115400,223.0764198000,230.9337673800,224.3408205600,3426593,87071278.8600,1,0.594770,1,2.938800,44.978937,5.796755,15.848424,-43.171923,0
2012-09-04,sz.002007,230.3015670000,233.0109972000,229.3984236000,231.0240817200,230.9337673800,2032195,51952946.9400,1,0.352737,1,0.039100,44.996528,5.799022,15.854622,-43.188807,0
2012-09-05,sz.002007,231.1143960600,233.0109972000,230.1209383200,230.9337673800,231.0240817200,1696047,43502367.2500,1,0.294391,1,-0.039100,44.978937,5.796755,15.848424,-43.171923,0
2012-09-06,sz.002007,230.9337673800,237.4363998600,230.9337673800,236.2623134400,230.9337673800,6616342,172782207.9100,1,1.148429,1,2.307400,46.016778,5.930509,16.214109,-44.168068,0
2012-09-07,sz.002007,236.7138851400,243.5777749800,233.8238262600,237.3460855200,236.2623134400,11380139,299408250.0600,1,1.975303,1,0.458700,46.227864,5.957713,16.288485,-44.370674,0
2012-09-10,sz.002007,237.0751425000,237.3460855200,233.9141406000,235.1785413600,237.3460855200,5090996,132557216.2600,1,0.883668,1,-0.913200,45.805691,5.903305,16.139732,-43.965462,0
2012-09-11,sz.002007,235.1785413600,239.7845727000,233.0109972000,237.4363998600,235.1785413600,6045938,158940883.7800,1,1.049421,1,0.960100,46.245454,5.959980,16.294683,-44.387558,0
2012-09-12,sz.002007,239.0620579800,240.1458300600,234.9075983400,237.0751425000,237.4363998600,3630528,95188314.8200,1,0.630168,1,-0.152100,46.175092,5.950912,16.269891,-44.320022,0
2012-09-13,sz.002007,236.8945138200,238.2492289200,233.9141406000,233.9141406000,237.0751425000,3143805,81972814.2500,1,0.545685,1,-1.333300,45.559424,5.871567,16.052959,-43.729089,0
2012-09-14,sz.002007,234.2753979600,235.7204274000,232.5594255000,233.3722545600,233.9141406000,2361898,61234455.7400,1,0.409966,1,-0.231700,45.453881,5.857965,16.015771,-43.627786,0
2012-09-17,sz.002007,233.6431975800,235.4494843800,230.6628243600,231.0240817200,233.3722545600,2770261,71513377.5200,1,0.480847,1,-1.006200,44.996528,5.799022,15.854622,-43.188807,0
