date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sz.002292,52.4809262300,53.9945481700,52.4287323700,53.5248034300,52.6375078100,2958057,60608298.6900,1,2.888728,1,1.685700,65.571026,5.946471,8.029447,-39.009780,0
2012-06-12,sz.002292,53.0550586900,54.1250328200,52.5070231600,53.5769972900,53.5248034300,3059506,62327251.6800,1,2.987799,1,0.097500,65.634967,5.952270,8.037277,-39.047820,0
2012-06-13,sz.002292,53.7596758000,54.7774560700,53.3682218500,54.4903898400,53.5769972900,4215052,87519496.9100,1,4.116262,1,1.704800,66.753926,6.053745,8.174298,-39.713516,0
2012-06-14,sz.002292,54.5164867700,54.5164867700,53.7074819400,53.7335788700,54.4903898400,3128897,64854897.3500,1,3.055563,1,-1.388900,65.826788,5.969665,8.060766,-39.161940,0
2012-06-15,sz.002292,54.1250328200,54.5686806300,52.9245740400,53.6030942200,53.7335788700,2457594,50646351.6500,1,2.399994,1,-0.242800,65.666937,5.955169,8.041192,-39.066840,0
2012-06-18,sz.002292,54.0467420300,55.3254916000,54.0467420300,55.1689100200,53.6030942200,5887707,123805728.1800,1,5.749714,1,2.921100,67.585153,6.129127,8.276085,-40.208033,0
2012-06-19,sz.002292,55.0645223000,57.6742153000,54.8035530000,56.6303381000,55.1689100200,10890786,236138213.9200,1,10.635533,1,2.649000,69.375488,6.291488,8.495320,-41.273147,0
2012-06-20,sz.002292,56.4998534500,57.3610521400,55.5342670400,55.7691394100,56.6303381000,5280481,114155853.3300,1,5.156720,1,-1.520700,68.320469,6.195811,8.366128,-40.645490,0
2012-06-21,sz.002292,55.5342670400,58.7180925000,55.3515885300,57.6742153000,55.7691394100,9421564,206242048.9400,1,9.200746,1,3.416000,70.654299,6.407460,8.651915,-42.033942,0
2012-06-25,sz.002292,57.5698275800,57.5959245100,56.4215626600,56.4737565200,57.6742153000,5066690,110523862.8200,1,4.947939,1,-2.081400,69.183667,6.274092,8.471830,-41.159027,0
2012-06-26,sz.002292,56.1344964300,56.1866902900,53.0028648300,54.3599051900,56.4737565200,5404701,112179717.5000,1,5.278028,1,-3.743100,66.594075,6.039249,8.154724,-39.618417,0
2012-06-27,sz.002292,54.2294205400,55.5603639700,53.4987065000,53.6291911500,54.3599051900,3516995,73665991.1100,1,3.434565,1,-1.344200,65.698907,5.958068,8.045107,-39.085860,0
2012-06-28,sz.002292,53.4987065000,54.1772266800,52.7157986000,52.7157986000,53.6291911500,3291386,67295092.7700,1,3.214244,1,-1.703200,64.579948,5.856593,7.908085,-38.420164,0
2012-06-29,sz.002292,53.0550586900,55.0645223000,52.8201863200,54.6469714200,52.7157986000,4124226,85214204.3500,1,4.027564,1,3.663400,66.945748,6.071141,8.197788,-39.827635,0
2012-07-02,sz.002292,55.2211038800,56.5520473100,54.6469714200,55.8996240600,54.6469714200,4145239,88477422.5700,1,4.048085,1,2.292300,68.480321,6.210308,8.385702,-40.740590,0
2012-07-03,sz.002292,56.0823025700,56.9695981900,55.5864609000,56.4998534500,55.8996240600,4180070,90162325.3600,1,4.082100,1,1.073800,69.215637,6.276992,8.475745,-41.178047,0
2012-07-04,sz.002292,56.2649810800,56.6564350300,55.3254916000,55.6125578300,56.4998534500,2969934,63576634.3400,1,2.900326,1,-1.570400,68.128648,6.178415,8.342639,-40.531371,0
2012-07-05,sz.002292,55.7952363400,57.4132460000,55.6908486200,56.5781442400,55.6125578300,6674777,145195238.7700,1,6.518337,1,1.736300,69.311548,6.285690,8.487490,-41.235107,0
