date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sh.600497,107.8124918400,111.1771579200,107.8124918400,110.1033283200,108.3136123200,2864920,43913150.0000,1,0.219621,1,1.652300,60.605109,5.407757,2.763816,1534.997842,0
2012-06-12,sh.600497,109.7453851200,109.7453851200,108.2420236800,108.5283782400,110.1033283200,2922992,44402425.0000,1,0.223113,1,-1.430400,59.738196,5.330403,2.724282,1513.040786,0
2012-06-13,sh.600497,109.0294987200,110.3896828800,108.5283782400,109.6737964800,108.5283782400,2822815,43175357.0000,1,0.215466,1,1.055400,60.368679,5.386660,2.753034,1529.009554,0
2012-06-14,sh.600497,109.4590305600,110.3896828800,108.9579100800,109.0294987200,109.6737964800,3261848,49932630.0000,1,0.248978,1,-0.587500,60.014032,5.355015,2.736861,1520.027122,0
2012-06-15,sh.600497,109.5306192000,110.6760374400,108.6715555200,110.3180942400,109.0294987200,3935081,60403909.0000,1,0.300366,1,1.181900,60.723325,5.418305,2.769207,1537.991986,0
2012-06-18,sh.600497,111.1055692800,112.9668739200,110.8908033600,111.6066897600,110.3180942400,5028970,78681599.0000,1,0.383863,1,1.168100,61.432617,5.481595,2.801553,1555.956850,0
2012-06-19,sh.600497,111.3203352000,111.5351011200,110.2465056000,110.3180942400,111.6066897600,2438099,37703627.0000,1,0.186101,1,-1.154600,60.723325,5.418305,2.769207,1537.991986,0
2012-06-20,sh.600497,110.7476260800,111.8930443200,110.3180942400,110.6044488000,110.3180942400,2474120,38387080.0000,1,0.188850,1,0.259600,60.880945,5.432370,2.776395,1541.984178,0
2012-06-21,sh.600497,110.7490306800,110.7490306800,107.7128301000,108.0742825500,110.6044497000,3535881,53062207.0000,1,0.269895,1,-2.287600,58.910688,5.256565,2.686544,1492.081778,0
2012-06-25,sh.600497,108.0742825500,108.0742825500,101.2066860000,101.8573004100,108.0742825500,6066931,87590350.0000,1,0.463091,1,-5.752500,55.521846,4.954180,2.532000,1406.249649,0
2012-06-26,sh.600497,101.2066860000,102.9416577600,100.1223286500,102.6524958000,101.8573004100,3640801,51096351.0000,1,0.277903,1,0.780700,55.955303,4.992858,2.551768,1417.228177,0
2012-06-27,sh.600497,102.5079148200,103.9537246200,101.2789764900,101.2789764900,102.6524958000,3524795,49964365.0000,1,0.269049,1,-1.338000,55.206605,4.926052,2.517624,1398.265265,0
2012-06-28,sh.600497,102.0741718800,103.0139482500,99.3994237500,99.6162952200,101.2789764900,3311396,46210324.0000,1,0.252760,1,-1.641700,54.300287,4.845181,2.476293,1375.310160,0
2012-06-29,sh.600497,99.0379713000,102.1464623700,98.8210998300,101.7127194300,99.6162952200,3267021,45556867.0000,1,0.249373,1,2.104500,55.443036,4.947148,2.528406,1404.253553,0
2012-07-02,sh.600497,103.7368531500,105.3272439300,102.7970767800,103.1585292300,101.7127194300,5153497,74288117.0000,1,0.393368,1,1.421500,56.231139,5.017470,2.564347,1424.214513,0
2012-07-03,sh.600497,103.1585292300,104.7489200100,102.3633338400,103.0862387400,103.1585292300,2397754,34405008.0000,1,0.183021,1,-0.070100,56.191733,5.013954,2.562550,1423.216465,0
2012-07-04,sh.600497,103.8091436400,104.6043390300,103.3754007000,103.4476911900,103.0862387400,2443043,35093767.0000,1,0.186478,1,0.350600,56.388759,5.031535,2.571535,1428.206705,0
2012-07-05,sh.600497,102.3633338400,103.2308197200,100.4837811000,100.7006525700,103.4476911900,3183054,44595278.0000,1,0.242963,1,-2.655500,54.891364,4.897923,2.503248,1390.280880,0
2012-07-06,sh.600497,101.4958479600,104.4597580500,100.9175240400,103.6645626600,100.7006525700,3489270,49522059.0000,1,0.266337,1,2.943300,56.506975,5.042083,2.576926,1431.200849,0
2012-07-09,sh.600497,102.6524958000,106.4116012800,102.4356243300,102.5079148200,103.6645626600,5525440,79852886.0000,1,0.421758,1,-1.115800,55.876492,4.985825,2.548174,1415.232081,0
2012-07-10,sh.600497,100.8452335500,102.2910433500,99.7608762000,101.4958479600,102.5079148200,3082553,43183947.0000,1,0.235292,1,-0.987300,55.324820,4.936600,2.523015,1401.259409,0
2012-07-11,sh.600497,101.4958479600,103.0139482500,101.2789764900,102.3633338400,101.4958479600,1817308,25651632.0000,1,0.138716,1,0.854700,55.797682,4.978793,2.544580,1413.235985,0
2012-07-12,sh.600497,102.7247862900,104.8212105000,100.4837811000,104.0983056000,102.3633338400,5176896,73955664.0000,1,0.395154,1,1.694900,56.743405,5.063179,2.587708,1437.189137,0
2012-07-13,sh.600497,103.3754007000,104.6766295200,102.7247862900,102.7247862900,104.0983056000,3061893,43804977.0000,1,0.233715,1,-1.319400,55.994708,4.996374,2.553565,1418.226225,0
2012-07-16,sh.600497,103.0862387400,103.7368531500,99.3994237500,99.8331666900,102.7247862900,4010062,55956478.0000,1,0.306089,1,-2.814900,54.418502,4.855730,2.481684,1378.304304,0
2012-07-17,sh.600497,99.8331666900,101.5681384500,99.3271332600,100.4837811000,99.8331666900,2957153,41200482.0000,1,0.225720,1,0.651700,54.773148,4.887375,2.497857,1387.286736,0
2012-07-18,sh.600497,100.4837811000,101.1343955100,99.3994237500,100.9898145300,100.4837811000,2438138,33814470.0000,1,0.186104,1,0.503600,55.048984,4.911987,2.510436,1394.273072,0
2012-07-19,sh.600497,100.9175240400,103.0862387400,100.4837811000,102.5079148200,100.9898145300,4021606,56854211.0000,1,0.306970,1,1.503200,55.876492,4.985825,2.548174,1415.232081,0
2012-07-20,sh.600497,101.9295909000,103.3031102100,101.2789764900,101.4235574700,102.5079148200,2788576,39478335.0000,1,0.212853,1,-1.057800,55.285415,4.933084,2.521218,1400.261361,0
2012-07-23,sh.600497,100.5560715900,100.5560715900,98.6042283600,99.2548427700,101.4235574700,3673626,50619679.0000,1,0.280409,1,-2.138300,54.103261,4.827601,2.467308,1370.319920,0
2012-07-24,sh.600497,98.3150664000,99.6885857100,97.5921615000,98.4596473800,99.2548427700,3746462,51017012.0000,1,0.285969,1,-0.801200,53.669804,4.788924,2.447541,1359.341392,0
2012-07-25,sh.600497,97.5921615000,98.8933903200,97.4475805200,97.5921615000,98.4596473800,2023686,27422802.0000,1,0.154469,1,-0.881100,53.196943,4.746731,2.425976,1347.364816,0
2012-07-26,sh.600497,97.5921615000,99.0379713000,96.9415470900,97.0138375800,97.5921615000,2230063,30236644.0000,1,0.170221,1,-0.592600,52.881701,4.718602,2.411600,1339.380432,0
2012-07-27,sh.600497,98.3150664000,99.3271332600,97.5921615000,98.1704854200,97.0138375800,2622643,35715314.0000,1,0.200187,1,1.192300,53.512184,4.774860,2.440352,1355.349200,0
2012-07-30,sh.600497,97.5921615000,99.0379713000,96.5078041500,96.5800946400,98.1704854200,2433972,32888062.0000,1,0.185786,1,-1.620000,52.645271,4.697505,2.400818,1333.392144,0
2012-07-31,sh.600497,96.5078041500,97.5921615000,94.0499274900,94.5559609200,96.5800946400,2470433,32498749.0000,1,0.188569,1,-2.095800,51.541927,4.599055,2.350501,1305.446799,0
2012-08-01,sh.600497,94.6282514100,96.7969661100,94.6282514100,95.6403182700,94.5559609200,2562485,33936979.0000,1,0.195595,1,1.146800,52.133004,4.651796,2.377457,1320.417520,0
2012-08-02,sh.600497,97.4475805200,98.3150664000,95.6403182700,96.5800946400,95.6403182700,3249800,43622718.0000,1,0.248058,1,0.982600,52.645271,4.697505,2.400818,1333.392144,0
2012-08-03,sh.600497,96.9415470900,98.3873568900,96.2909326800,98.1704854200,96.5800946400,3004983,40493793.0000,1,0.229371,1,1.646700,53.512184,4.774860,2.440352,1355.349200,0
2012-08-06,sh.600497,97.9536139500,102.6524958000,97.4475805200,102.1464623700,98.1704854200,7106630,98810548.0000,1,0.542451,1,4.050100,55.679467,4.968245,2.539189,1410.241841,0
2012-08-07,sh.600497,101.1343955100,103.9537246200,100.8452335500,102.3633338400,102.1464623700,6271163,89203270.0000,1,0.478680,1,0.212300,55.797682,4.978793,2.544580,1413.235985,0
2012-08-08,sh.600497,102.6524958000,106.6284727500,102.2910433500,102.3633338400,102.3633338400,7251540,104786076.0000,1,0.553512,1,0.000000,55.797682,4.978793,2.544580,1413.235985,0
2012-08-09,sh.600497,102.2910433500,104.2428865800,101.2789764900,103.3754007000,102.3633338400,5318412,75668476.0000,1,0.405956,1,0.988700,56.349354,5.028018,2.569738,1427.208657,0
2012-08-10,sh.600497,104.0260151100,106.1224393200,103.3754007000,103.4476911900,103.3754007000,3870920,55841781.0000,1,0.295468,1,0.069900,56.388759,5.031535,2.571535,1428.206705,0
2012-08-13,sh.600497,103.1585292300,103.8091436400,100.9898145300,101.1343955100,103.4476911900,3567711,50472427.0000,1,0.272324,1,-2.236200,55.127795,4.919019,2.514030,1396.269169,0
2012-08-14,sh.600497,101.4235574700,102.5079148200,100.2669096300,102.3633338400,101.1343955100,3254681,45580983.0000,1,0.248431,1,1.215200,55.797682,4.978793,2.544580,1413.235985,0
2012-08-15,sh.600497,102.3633338400,102.6524958000,100.3392001200,100.6283620800,102.3633338400,2739940,38278174.0000,1,0.209140,1,-1.694900,54.851959,4.894407,2.501451,1389.282832,0
2012-08-16,sh.600497,100.2669096300,101.2789764900,99.9054571800,100.1223286500,100.6283620800,1762209,24498473.0000,1,0.134510,1,-0.502900,54.576123,4.869794,2.488872,1382.296496,0
2012-08-17,sh.600497,100.1223286500,100.7006525700,99.1102617900,100.5560715900,100.1223286500,1546017,21406656.0000,1,0.118008,1,0.433200,54.812553,4.890891,2.499654,1388.284784,0
2012-08-20,sh.600497,99.7608762000,100.2669096300,98.2427759100,100.1223286500,100.5560715900,2253622,30900646.0000,1,0.172020,1,-0.431300,54.576123,4.869794,2.488872,1382.296496,0
2012-08-21,sh.600497,100.2669096300,101.8573004100,99.9054571800,101.5681384500,100.1223286500,2689731,37620030.0000,1,0.205308,1,1.444000,55.364225,4.940116,2.524812,1402.257457,0
2012-08-22,sh.600497,102.0741718800,102.3633338400,99.9777476700,100.1946191400,101.5681384500,2226965,31108342.0000,1,0.169985,1,-1.352300,54.615528,4.873310,2.490669,1383.294544,0
2012-08-23,sh.600497,99.9777476700,102.1464623700,99.9777476700,101.7127194300,100.1946191400,3601447,50531084.0000,1,0.274900,1,1.515200,55.443036,4.947148,2.528406,1404.253553,0
2012-08-24,sh.600497,100.9898145300,101.2066860000,97.2307090500,97.3029995400,101.7127194300,4821855,65991023.0000,1,0.368054,1,-4.335500,53.822467,4.890066,2.007621,-791.332680,0
2012-08-27,sh.600497,97.3029995400,98.4596473800,95.7848992500,95.9294802300,97.3029995400,2677127,35910512.0000,1,0.204346,1,-1.411600,53.062715,4.821038,1.979282,-780.162308,0
2012-08-28,sh.600497,96.1463517000,97.3752900300,95.3511563100,96.5078041500,95.9294802300,1785784,23847971.0000,1,0.136309,1,0.602900,53.382610,4.850102,1.991214,-784.865622,0
2012-08-29,sh.600497,96.3632231700,97.1584185600,94.4836704300,95.7126087600,96.5078041500,3377669,44791489.0000,1,0.257818,1,-0.824000,52.942754,4.810139,1.974807,-778.398565,0
2012-08-30,sh.600497,95.1342848400,96.1463517000,93.6161845500,93.9053465100,95.7126087600,4206198,54969928.0000,1,0.321060,1,-1.888218,51.943079,4.719313,1.937518,-763.700707,0
2012-08-31,sh.600497,93.6884750400,94.6282514100,92.5318272000,93.3270225900,93.9053465100,2470218,32003694.0000,1,0.188552,1,-0.615900,51.623184,4.690249,1.925586,-758.997392,0
2012-09-03,sh.600497,93.2547321000,94.9174133700,93.2547321000,94.1222179800,93.3270225900,4332343,56435891.0000,1,0.330689,1,0.852100,52.063040,4.730212,1.941993,-765.464450,0
2012-09-04,sh.600497,93.9776370000,96.1463517000,93.5438940600,93.6884750400,94.1222179800,3869360,50641313.0000,1,0.295349,1,-0.460800,51.823118,4.708414,1.933044,-761.936964,0
2012-09-05,sh.600497,93.2547321000,94.3390894500,92.3872462200,93.2547321000,93.6884750400,2362107,30484535.0000,1,0.180300,1,-0.463000,51.583197,4.686616,1.924094,-758.409478,0
2012-09-06,sh.600497,93.6884750400,95.0619943500,93.6884750400,94.9897038600,93.2547321000,2814023,36718545.0000,1,0.214795,1,1.860500,52.542884,4.773808,1.959891,-772.519422,0
2012-09-07,sh.600497,95.6403182700,101.9295909000,95.6403182700,100.9175240400,94.9897038600,11239252,154372485.0000,1,0.857895,1,6.240500,55.821816,5.071717,2.082198,-820.728396,0
