date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sz.000878,40.2099235200,41.1550285600,39.6084930400,40.8972726400,39.9092082800,9963383,187882798.9600,1,0.792837,1,2.475800,38.061984,3.738722,0.728386,45.858889,0
2012-06-12,sz.000878,40.3173218200,40.4891591000,39.7373710000,39.8447693000,40.8972726400,7346017,136918581.5300,1,0.584560,1,-2.573500,37.082448,3.642505,0.709640,44.678697,0
2012-06-13,sz.000878,40.1884438600,41.0046709400,39.8447693000,40.6824760400,39.8447693000,7526808,142199870.5000,1,0.598946,1,2.102400,37.862079,3.719086,0.724560,45.618033,0
2012-06-14,sz.000878,40.4891591000,41.7349793800,40.2099235200,40.6824760400,40.6824760400,12358578,235591211.6500,1,0.983435,1,0.000000,37.862079,3.719086,0.724560,45.618033,0
2012-06-15,sz.000878,40.8972726400,41.8638573400,40.7039557000,41.7779387000,40.6824760400,15629895,300671963.0800,1,1.243750,1,2.692700,38.881596,3.819230,0.744070,46.846396,0
2012-06-18,sz.000878,42.3149302000,42.4867674800,41.2624268600,41.4557438000,41.7779387000,14146797,274977299.1300,1,1.125733,1,-0.771200,38.581738,3.789776,0.738332,46.485113,0
2012-06-19,sz.000878,41.3053861800,41.4557438000,40.4032404600,40.4891591000,41.4557438000,7584495,143533721.5200,1,0.603537,1,-2.331600,37.682164,3.701413,0.721117,45.401263,0
2012-06-20,sz.000878,40.7898743400,41.4127844800,40.5106387600,41.2409472000,40.4891591000,7271497,138831149.1900,1,0.578630,1,1.856800,38.381833,3.770140,0.734506,46.244257,0
2012-06-21,sz.000878,40.3817608000,40.7683946800,39.9521676000,40.1884438600,41.2409472000,8076756,151409040.6600,1,0.642709,1,-2.552100,37.402297,3.673923,0.715761,45.064065,0
2012-06-25,sz.000878,39.7158913400,39.9736472600,37.5464456800,37.8256812600,40.1884438600,11007204,198745143.9400,1,0.875899,1,-5.879200,35.203337,3.457925,0.673680,42.414655,0
2012-06-26,sz.000878,37.6968033000,38.3411931000,37.1598118000,37.8686405800,37.8256812600,6082778,107021007.9400,1,0.484038,1,0.113600,35.243318,3.461852,0.674445,42.462826,0
2012-06-27,sz.000878,37.8686405800,38.4271117400,37.2242507800,37.2886897600,37.8686405800,5726832,100978902.1200,1,0.455713,1,-1.531500,34.703574,3.408835,0.664116,41.812516,0
2012-06-28,sz.000878,37.5894050000,37.9115999000,37.0524135000,37.0953728200,37.2886897600,5086866,88864575.3600,1,0.404788,1,-0.518400,34.523659,3.391162,0.660673,41.595746,0
2012-06-29,sz.000878,36.9879745200,39.2003795000,36.5154220000,38.4485914000,37.0953728200,9990807,176403989.5900,1,0.795019,1,3.647900,35.783063,3.514870,0.684774,43.113136,0
2012-07-02,sz.000878,39.0929812000,39.1574201800,38.1693558200,38.2982337800,38.4485914000,8792183,157958088.5800,1,0.699639,1,-0.391100,35.643129,3.501125,0.682096,42.944537,0
2012-07-03,sz.000878,38.4056320800,38.9855829000,38.0189982000,38.3626727600,38.2982337800,5769247,103497543.3100,1,0.459088,1,0.168300,35.703101,3.507016,0.683244,43.016794,0
2012-07-04,sz.000878,38.6633880000,38.9855829000,38.2982337800,38.4485914000,38.3626727600,6130817,110303857.2300,1,0.487860,1,0.224000,35.783063,3.514870,0.684774,43.113136,0
2012-07-05,sz.000878,37.8042016000,38.1049168400,37.3746084000,37.7612422800,38.4485914000,4670131,82040070.9700,1,0.371626,1,-1.787700,35.143366,3.452034,0.672532,42.342398,0
2012-07-06,sz.000878,37.9975185400,39.9521676000,37.7182829600,39.2862981400,37.7612422800,10951746,198479504.9100,1,0.871486,1,4.038700,36.562694,3.591451,0.699694,44.052472,0
2012-07-09,sz.000878,38.6848676600,39.9092082800,38.6204286800,38.7278269800,39.2862981400,7860216,142835190.4900,1,0.625477,1,-1.421500,36.042940,3.540397,0.689747,43.426248,0
2012-07-10,sz.000878,38.6419083400,39.9092082800,38.5559897000,39.4151761000,38.7278269800,8011279,146933948.9600,1,0.637498,1,1.774800,36.682637,3.603233,0.701989,44.196986,0
2012-07-11,sz.000878,39.0070625600,40.1025252200,38.8996642600,40.0166065800,39.4151761000,8869482,163939596.9900,1,0.705790,1,1.525900,37.242372,3.658214,0.712701,44.871381,0
2012-07-12,sz.000878,39.8447693000,42.2719708800,39.2218591600,41.0905895800,40.0166065800,14253706,271156466.2700,1,1.134240,1,2.683800,38.241899,3.756395,0.731829,46.075659,0
2012-07-13,sz.000878,40.8972726400,41.2409472000,40.2099235200,40.4032404600,41.0905895800,7824583,148010245.8700,1,0.622642,1,-1.672800,37.602202,3.693559,0.719587,45.304921,0
2012-07-16,sz.000878,39.7373710000,39.7373710000,38.2337948000,38.4915507200,40.4032404600,11191311,202497817.4500,1,0.890550,1,-4.731500,35.823044,3.518797,0.685539,43.161307,0
2012-07-17,sz.000878,38.0404778600,39.1788998400,37.9545592200,38.7707863000,38.4915507200,4634966,83525165.5200,1,0.368828,1,0.725400,36.082921,3.544324,0.690513,43.474419,0
2012-07-18,sz.000878,38.6633880000,38.8137456200,37.3316490800,38.3626727600,38.7707863000,7753373,136885202.0400,1,0.616975,1,-1.052600,35.703101,3.507016,0.683244,43.016794,0
2012-07-19,sz.000878,38.0404778600,38.9426235800,37.5894050000,38.1049168400,38.3626727600,12565859,223673597.6200,1,0.887178,1,-0.671900,35.463214,3.483452,0.678653,42.727767,0
2012-07-20,sz.000878,38.0189982000,38.4056320800,37.3746084000,37.4175677200,38.1049168400,8333177,146041980.9800,1,0.588341,1,-1.803800,34.823517,3.420616,0.666412,41.957029,0
2012-07-23,sz.000878,37.0524135000,37.0524135000,34.1741390600,35.0548051200,37.4175677200,15773609,258949421.2600,1,1.113653,1,-6.314600,32.624558,3.204619,0.624330,39.307619,0
2012-07-24,sz.000878,34.6466915800,35.7421542400,34.5822526000,35.2696017200,35.0548051200,10276502,167670142.1000,1,0.725545,1,0.612700,32.824463,3.224255,0.628156,39.548474,0
2012-07-25,sz.000878,34.9903661400,35.2481220600,34.6681712400,34.8185288600,35.2696017200,5178811,84268541.9600,1,0.365636,1,-1.278900,32.404662,3.183019,0.620122,39.042678,0
2012-07-26,sz.000878,34.9044475000,35.3770000200,34.6896509000,34.8614881800,34.8185288600,5983729,97699837.9900,1,0.422465,1,0.123400,32.444643,3.186946,0.620887,39.090849,0
2012-07-27,sz.000878,35.0548051200,35.9569508400,34.9688864800,35.6132762800,34.8614881800,8881012,146677239.6900,1,0.627020,1,2.156500,33.144312,3.255673,0.634277,39.933843,0
2012-07-30,sz.000878,35.7851135600,35.9139915200,34.7111305600,34.7540898800,35.6132762800,5602356,91770077.3500,1,0.395539,1,-2.412500,32.344690,3.177128,0.618975,38.970421,0
2012-07-31,sz.000878,34.7111305600,35.1192441000,34.2600577000,34.6037322600,34.7540898800,4715482,76171831.2100,1,0.332924,1,-0.432600,32.204757,3.163383,0.616297,38.801822,0
2012-08-01,sz.000878,34.5822526000,35.5488373000,34.5822526000,35.2266424000,34.6037322600,4162140,68158984.9800,1,0.293857,1,1.800100,32.784482,3.220328,0.627391,39.500303,0
2012-08-02,sz.000878,35.0333254600,35.2266424000,34.7111305600,34.7970492000,35.2266424000,3038424,49371349.8100,1,0.214520,1,-1.219500,32.384672,3.181055,0.619740,39.018592,0
2012-08-03,sz.000878,35.1407237600,35.5488373000,34.9044475000,35.4414390000,34.7970492000,4223771,69399856.9300,1,0.298208,1,1.851900,32.984388,3.239964,0.631216,39.741159,0
2012-08-06,sz.000878,35.7421542400,36.9020558800,35.5058779800,36.7087389400,35.4414390000,10728697,181640080.7300,1,0.757471,1,3.575800,34.163829,3.355817,0.653787,41.162206,0
2012-08-07,sz.000878,36.5154220000,36.8161372400,36.3006254000,36.5154220000,36.7087389400,6976552,118787374.1400,1,0.492561,1,-0.526600,33.983915,3.338145,0.650344,40.945436,0
