date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sz.300142,63.8444863000,65.5567207400,63.8444863000,65.3381376200,63.7898405200,416666,14795287.7400,1,0.668906,1,2.427200,30.609963,2.359176,13.425589,-42.153452,0
2012-06-12,sz.300142,65.3017071000,66.1213938000,64.8645408600,65.8299496400,65.3381376200,545708,19643017.9900,1,0.876068,1,0.752700,30.840369,2.376934,13.526646,-42.470749,0
2012-06-13,sz.300142,66.0303175000,68.8172522800,66.0303175000,68.3800860400,65.8299496400,1204418,44740343.9300,1,1.933546,1,3.873800,32.035071,2.469012,14.050645,-44.115991,0
2012-06-14,sz.300142,67.9429198000,70.7845003600,67.6332603800,69.3454948200,68.3800860400,1518985,58025029.0500,1,2.438545,1,1.411800,32.487351,2.503870,14.249016,-44.738833,0
2012-06-15,sz.300142,69.3272795600,70.1105357400,67.8154129800,69.0358354000,69.3454948200,688484,26027398.8800,1,1.105277,1,-0.446500,32.342280,2.492689,14.185387,-44.539053,0
2012-06-18,sz.300142,68.6897454600,71.9502770000,68.6715302000,71.6770481000,69.0358354000,1632903,63467365.7100,1,2.621426,1,3.825900,33.579650,2.588056,14.728100,-46.243054,0
2012-06-19,sz.300142,71.4766802400,72.9521163000,70.7662851000,71.3491734200,71.6770481000,1042413,41171634.3100,1,1.673467,1,-0.457400,33.426045,2.576217,14.660729,-46.031523,0
2012-06-20,sz.300142,71.3309581600,71.4038192000,70.5477019800,71.2398818600,71.3491734200,590426,22957994.2000,1,0.947857,1,-0.153200,33.374844,2.572271,14.638272,-45.961013,0
2012-06-21,sz.300142,71.2398818600,71.2580971200,69.2726337800,70.1287510000,71.2398818600,555480,21331523.7600,1,0.891755,1,-1.559700,32.854295,2.532151,14.409958,-45.244157,0
2012-06-25,sz.300142,69.9101678800,70.5841325000,69.3090643000,70.0376747000,70.1287510000,553551,21266340.8600,1,0.888659,1,-0.129900,32.811627,2.528863,14.391244,-45.185398,0
2012-06-26,sz.300142,69.4547863800,71.6770481000,68.9994048800,70.6934240600,70.0376747000,780735,30102189.2300,1,1.253375,1,0.936300,33.118836,2.552540,14.525986,-45.608461,0
2012-06-27,sz.300142,71.5859718000,71.5859718000,70.3109036000,70.3109036000,70.6934240600,348108,13545036.9500,1,0.558845,1,-0.541100,32.939631,2.538728,14.447386,-45.361674,0
2012-06-28,sz.300142,70.1833967800,70.9484377000,68.3254402600,68.3254402600,70.3109036000,697961,26409667.7000,1,1.120491,1,-2.823800,32.009470,2.467039,14.039416,-44.080736,0
2012-06-29,sz.300142,68.3983013000,69.9465984000,68.3072250000,69.7280152800,68.3254402600,617495,23465172.2900,1,0.991313,1,2.052800,32.666556,2.517682,14.327615,-44.985619,0
2012-07-02,sz.300142,70.4930562000,72.0413533000,69.8190915800,71.8045549200,69.7280152800,857490,33451661.7400,1,1.376595,1,2.978100,33.639385,2.592660,14.754300,-46.325316,0
2012-07-03,sz.300142,71.8592007000,72.6242416200,70.4930562000,71.0212987400,71.8045549200,729029,28723586.8100,1,1.170367,1,-1.090800,33.272441,2.564379,14.593357,-45.819992,0
2012-07-04,sz.300142,70.3291188600,70.9484377000,69.5094321600,70.0558899600,71.0212987400,499438,19177004.7600,1,0.801787,1,-1.359300,32.820161,2.529520,14.394987,-45.197150,0
2012-07-05,sz.300142,69.2908490400,70.0376747000,68.1432876600,69.2362032600,70.0558899600,430048,16268131.9200,1,0.690390,1,-1.170000,32.436149,2.499924,14.226559,-44.668322,0
2012-07-06,sz.300142,69.4001406000,72.0231380400,68.5075928600,71.9502770000,69.2362032600,954839,37063685.9500,1,1.532877,1,3.920000,33.707653,2.597921,14.784243,-46.419330,0
2012-07-09,sz.300142,74.0996776800,75.9576342000,71.7681244000,71.8045549200,71.9502770000,2091694,85074010.2900,1,3.357959,1,-0.202500,33.639385,2.592660,14.754300,-46.325316,0
2012-07-10,sz.300142,70.6387782800,70.6752088000,68.3983013000,68.7079607200,71.8045549200,1310214,49936430.0000,1,2.103389,1,-4.312500,32.188675,2.480850,14.118016,-44.327522,0
2012-07-11,sz.300142,69.3272795600,71.3127429000,68.9265438400,71.0759445200,68.7079607200,930073,35679472.4200,1,1.493119,1,3.446400,33.298041,2.566352,14.604586,-45.855247,0
2012-07-12,sz.300142,71.0941597800,73.6807267000,69.3454948200,73.6260809200,71.0759445200,1645451,64965683.5900,1,2.641571,1,3.587900,34.492743,2.658430,15.128584,-47.500489,0
2012-07-13,sz.300142,72.4056585000,74.0632471600,72.1688601200,72.6242416200,73.6260809200,801397,32144265.8600,1,1.286545,1,-1.360700,34.023396,2.622256,14.922728,-46.854144,0
2012-07-16,sz.300142,72.2235059000,72.8246094800,69.9101678800,70.4384104200,72.6242416200,1087835,42683636.3800,1,1.746386,1,-3.009800,32.999366,2.543332,14.473586,-45.443936,0
2012-07-17,sz.300142,69.9101678800,70.8573614000,69.5276474200,70.7662851000,70.4384104200,332047,12776484.5300,1,0.533061,1,0.465500,33.152970,2.555171,14.540958,-45.655468,0
2012-07-18,sz.300142,70.9484377000,73.0067620800,69.8737373600,72.8974705200,70.7662851000,918851,36129293.2200,1,1.475103,1,3.011600,34.151400,2.632122,14.978871,-47.030420,0
2012-07-19,sz.300142,72.6606721400,75.8301273800,72.0595685600,74.3364760600,72.8974705200,2379324,97291541.6100,1,3.819714,1,1.974000,34.825553,2.684080,15.274555,-47.958806,0
2012-07-20,sz.300142,75.2290238000,75.2290238000,73.4621435800,73.8264487800,74.3364760600,893879,36455401.2400,1,1.435014,1,-0.686100,34.586612,2.665665,15.169756,-47.629758,0
2012-07-23,sz.300142,73.9539556000,77.2144871400,73.1342689000,76.6862446000,73.8264487800,1425004,59532501.5000,1,2.287670,1,3.873700,35.926385,2.768924,15.757383,-49.474780,0
2012-07-24,sz.300142,76.4858767400,77.3602092200,75.6297595200,76.7773209000,76.6862446000,776528,32638107.3800,1,1.246621,1,0.118800,35.969053,2.772212,15.776097,-49.533538,0
2012-07-25,sz.300142,76.3948004400,76.6862446000,74.8282880800,75.8847731600,76.7773209000,787177,32749847.9200,1,1.263717,1,-1.162500,35.550907,2.739985,15.592697,-48.957703,0
2012-07-26,sz.300142,75.7390510800,77.3055634400,74.6461354800,74.6461354800,75.8847731600,862481,36026677.5000,1,1.384608,1,-1.632300,34.970624,2.695261,15.338184,-48.158586,0
2012-07-27,sz.300142,74.6643507400,75.3383153600,72.6788874000,73.3528520200,74.6461354800,744036,30084183.4800,1,1.194459,1,-1.732600,34.364739,2.648564,15.072442,-47.324213,0
2012-07-30,sz.300142,75.3565306200,76.3219394000,71.0395140000,71.6041870600,73.3528520200,932211,37520500.5500,1,1.496551,1,-2.383900,33.545515,2.585425,14.713129,-46.196047,0
2012-07-31,sz.300142,70.9666529600,73.4074978000,70.3473341200,72.9156857800,71.6041870600,1086831,42876025.4000,1,1.744774,1,1.831600,34.159933,2.632779,14.982613,-47.042172,0
2012-08-01,sz.300142,72.4967348000,75.5568984800,72.4603042800,73.6807267000,72.9156857800,557718,22655786.0100,1,0.895348,1,1.049200,34.518344,2.660403,15.139813,-47.535744,0
2012-08-02,sz.300142,74.0450319000,74.5914897000,73.0067620800,73.6260809200,73.6807267000,394668,15954025.7100,1,0.633591,1,-0.074200,34.492743,2.658430,15.128584,-47.500489,0
2012-08-03,sz.300142,73.2435604600,77.5241465600,73.2435604600,77.3055634400,73.6260809200,1717091,71862870.7300,1,2.756580,1,4.997500,36.216527,2.791286,15.884639,-49.874338,0
2012-08-06,sz.300142,77.9795280600,80.6389560200,77.9613128000,79.1453047000,77.3055634400,2050976,89026979.8600,1,3.292592,1,2.379800,37.078419,2.857713,16.262667,-51.061263,0
2012-08-07,sz.300142,78.3256180000,83.4258908000,78.3256180000,83.0615856000,79.1453047000,2559648,114626189.0600,1,4.109202,1,4.948200,38.913139,2.999119,17.067379,-53.587885,0
2012-08-08,sz.300142,83.0615856000,83.0615856000,81.0761222600,81.9686700000,83.0615856000,871678,39308522.4200,1,1.399373,1,-1.315800,38.401124,2.959657,16.842808,-52.882781,0
2012-08-09,sz.300142,81.9322394800,85.3384931000,81.3311359000,85.1745557600,81.9686700000,1598921,73714284.6700,1,2.566872,1,3.911100,39.903035,3.075413,17.501549,-54.951085,0
2012-08-10,sz.300142,84.8831116000,85.6117220000,82.8976482600,83.5898281400,85.1745557600,702271,32367649.2200,1,1.127410,1,-1.860600,39.160613,3.018193,17.175921,-53.928685,0
2012-08-13,sz.300142,84.2820080200,84.2820080200,80.7118170600,80.7118170600,83.5898281400,1503281,67650363.8600,1,2.413334,1,-3.443000,37.812307,2.914276,16.584552,-52.071912,0
2012-08-14,sz.300142,80.7300323200,83.5898281400,80.0196371800,83.4258908000,80.7118170600,863807,38659048.6100,1,1.386737,1,3.362700,39.083811,3.012273,17.142236,-53.822919,0
2012-08-15,sz.300142,83.3712450200,83.6080434000,81.7318716200,82.2601141600,83.4258908000,880508,39775057.6200,1,1.413548,1,-1.397400,38.537661,2.970180,16.902694,-53.070809,0
2012-08-16,sz.300142,82.0051005200,82.4969125400,79.5096099000,79.7828388000,82.2601141600,983977,43793229.5000,1,1.579655,1,-3.011500,37.377094,2.880733,16.393666,-51.472573,0
2012-08-17,sz.300142,79.5824709400,81.2764901200,79.2545962600,80.5296644600,79.7828388000,524456,23091840.3600,1,0.841950,1,0.936100,37.726971,2.907699,16.547123,-51.954394,0
2012-08-20,sz.300142,80.1471440000,84.4823758800,79.2545962600,84.0634249000,80.5296644600,685977,30973278.4100,1,1.101252,1,4.388100,39.382486,3.035293,17.273235,-54.234230,0
2012-08-21,sz.300142,84.2273622400,87.4332480000,83.7901960000,85.3749236200,84.0634249000,1247514,59156529.7700,1,2.002731,1,1.560100,39.996904,3.082647,17.542720,-55.080354,0
2012-08-22,sz.300142,84.2637927600,86.5042697400,83.7901960000,84.3184385400,85.3749236200,1036147,48443269.2700,1,1.663407,1,-1.237500,39.501956,3.044501,17.325635,-54.398754,0
2012-08-23,sz.300142,84.1362859400,84.6280979600,82.1508226000,82.6062041000,84.3184385400,917587,41918779.4800,1,1.473074,1,-2.030700,38.699799,2.982677,16.973808,-53.294091,0
2012-08-24,sz.300142,82.3876209800,85.3384931000,80.7846781000,84.1545012000,82.6062041000,720545,32869340.4000,1,1.156747,1,1.874300,35.923657,2.995418,15.936401,-35.670458,0
2012-08-27,sz.300142,83.9723486000,84.4641606200,81.4404274600,82.0597463000,84.1545012000,675871,30620312.8900,1,1.085028,1,-2.489200,35.029453,2.920857,15.539716,-34.782557,0
2012-08-28,sz.300142,82.6062041000,82.6062041000,78.5442011200,79.2363810000,82.0597463000,1611272,70670130.6400,1,2.586700,1,-3.440600,33.824222,2.820361,15.005053,-33.585821,0
2012-08-29,sz.300142,78.6899232000,79.5824709400,77.2691329200,78.7992147600,79.2363810000,1163273,49979797.3500,1,1.867493,1,-0.551700,33.637606,2.804801,14.922266,-33.400520,0
2012-08-30,sz.300142,78.5077706000,78.9449368400,74.5004134000,75.6479747800,78.7992147600,1110956,46577227.9100,1,1.783504,1,-3.999074,32.292413,2.692635,14.325514,-32.064808,0
2012-08-31,sz.300142,75.0650864600,77.2327024000,75.0650864600,76.6498140800,75.6479747800,336925,14108456.2000,1,0.540892,1,1.324300,32.720075,2.728294,14.515233,-32.489456,0
2012-09-03,sz.300142,76.5040920000,79.1817352200,76.4858767400,78.9267215800,76.6498140800,556562,23890144.0800,1,0.893492,1,2.970500,33.692036,2.809339,14.946412,-33.454566,0
2012-09-04,sz.300142,79.0177978800,80.0924982200,77.9795280600,78.7263537200,78.9267215800,540048,23421239.7700,1,0.866981,1,-0.253900,33.606503,2.802207,14.908469,-33.369636,0
2012-09-05,sz.300142,78.2527569600,79.9103456200,77.9795280600,79.5460404200,78.7263537200,382902,16616459.1100,1,0.614702,1,1.041200,33.956409,2.831383,15.063693,-33.717076,0
2012-09-06,sz.300142,81.9686700000,81.9686700000,79.3274573000,80.4932339400,79.5460404200,695821,30779101.4000,1,1.117056,1,1.190700,34.360744,2.865098,15.243064,-34.118561,0
2012-09-07,sz.300142,80.4385881600,82.7154956600,80.2017897800,81.8411631800,80.4932339400,1529624,68430427.1100,1,2.455625,1,1.674600,34.936145,2.913077,15.498322,-34.689906,0
2012-09-10,sz.300142,81.9686700000,83.2073076800,80.8757544000,81.8958089600,81.8411631800,1087377,48876288.9500,1,1.745651,1,0.066800,34.959472,2.915022,15.508671,-34.713069,0
