date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sz.000423,253.0405627200,261.2154268800,253.0405627200,259.8212640000,252.9138206400,5425189,220942413.7700,1,0.829815,1,2.731100,29.131353,7.139068,9.686316,2190.609931,0
2012-06-12,sz.000423,257.9201328000,264.4473499200,257.2864224000,261.7223952000,259.8212640000,7293664,301043910.7700,1,1.115609,1,0.731700,29.344509,7.191305,9.757192,2206.638784,0
2012-06-13,sz.000423,261.7223952000,271.6716484800,261.7223952000,269.2635489600,261.7223952000,7841808,330675331.7600,1,1.199451,1,2.881400,30.190029,7.398512,10.038331,2270.219902,0
2012-06-14,sz.000423,269.2001779200,272.8756982400,268.1862412800,269.3269200000,269.2635489600,5946445,254279290.0600,1,0.909544,1,0.023500,30.197134,7.400254,10.040694,2270.754197,0
2012-06-15,sz.000423,268.6932096000,277.5017841600,268.6932096000,269.6437752000,269.3269200000,6034142,259712450.0500,1,0.922958,1,0.117600,30.232660,7.408960,10.052506,2273.425672,0
2012-06-18,sz.000423,269.6437752000,269.6437752000,269.6437752000,269.6437752000,269.6437752000,0,0.0000,1,,0,0.000000,30.232660,7.408960,10.052506,2273.425672,0
2012-06-19,sz.000423,271.2280512000,272.2419878400,260.5183454400,261.0886848000,269.6437752000,14845271,619751463.9800,1,2.270672,1,-3.172700,29.273457,7.173893,9.733567,2201.295833,0
2012-06-20,sz.000423,260.4549744000,260.4549744000,245.8796352000,250.3156080000,261.0886848000,19568588,775138131.5800,1,2.993131,1,-4.126200,28.065572,6.877883,9.331939,2110.465665,0
2012-06-21,sz.000423,247.7807664000,250.9493184000,245.2459248000,249.4917844800,250.3156080000,7322895,286648504.2400,1,1.120080,1,-0.329100,27.973204,6.855247,9.301226,2103.519829,0
2012-06-25,sz.000423,248.0342505600,253.3574179200,247.1470560000,249.6818976000,249.4917844800,6243279,246799692.9200,1,0.954946,1,0.076200,27.994520,6.860470,9.308314,2105.122714,0
2012-06-26,sz.000423,247.1470560000,254.0544993600,245.4360379200,251.5830288000,249.6818976000,5319462,210198147.1100,1,0.813643,1,0.761400,28.207676,6.912707,9.379189,2121.151567,0
2012-06-27,sz.000423,251.5830288000,256.0190016000,246.3866035200,247.0836849600,251.5830288000,6378527,253651976.5600,1,0.975633,1,-1.788400,27.703206,6.789080,9.211451,2083.216615,0
2012-06-28,sz.000423,246.6400876800,251.5830288000,246.5767166400,249.5551555200,247.0836849600,5169483,203269833.0500,1,0.790703,1,1.000300,27.980309,6.856988,9.303589,2104.054124,0
2012-06-29,sz.000423,249.5551555200,253.8010152000,247.8441374400,253.5475310400,249.5551555200,5310452,210940547.9500,1,0.812265,1,1.599800,28.427937,6.966686,9.452427,2137.714716,0
2012-07-02,sz.000423,255.2585491200,260.8352006400,252.8504496000,259.8212640000,253.5475310400,8873254,362618054.4400,1,1.357213,1,2.474400,29.131353,7.139068,9.686316,2190.609931,0
2012-07-03,sz.000423,260.5817164800,262.2293635200,253.8643862400,255.3852912000,259.8212640000,8755215,354482637.5400,1,1.339158,1,-1.707300,28.633988,7.017182,9.520940,2153.209274,0
2012-07-04,sz.000423,254.6248387200,259.6311508800,254.6248387200,256.0190016000,255.3852912000,4970353,201552434.4900,1,0.760243,1,0.248100,28.705040,7.034594,9.544565,2158.552225,0
2012-07-05,sz.000423,255.8922595200,255.8922595200,250.1254948800,250.9493184000,256.0190016000,4938861,196204553.9700,1,0.755426,1,-1.980200,28.136624,6.895295,9.355564,2115.808616,0
2012-07-06,sz.000423,252.2167392000,264.5740920000,249.6818976000,261.0253137600,250.9493184000,12261353,498954021.6900,1,1.875441,1,4.015200,29.266352,7.172152,9.731204,2200.761538,0
2012-07-09,sz.000423,259.1875536000,263.2433001600,256.2724857600,256.6527120000,261.0253137600,11244756,461298907.9200,1,1.719947,1,-1.675200,28.776093,7.052006,9.568191,2163.895176,0
2012-07-10,sz.000423,256.3358568000,256.3358568000,240.8099520000,243.6616488000,256.6527120000,18083968,700898853.4300,1,2.766042,1,-5.061700,27.319525,6.695053,9.083875,2054.364679,0
