date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2012-06-11,sh.600585,52.4856005600,53.5593915200,52.2252876000,53.3641568000,52.4530614400,21448492,349264754.0000,1,0.536252,1,1.737000,8.181350,1.885855,1.803128,23.633548,0
2012-06-12,sh.600585,53.0387656000,53.0387656000,52.2578267200,52.4856005600,53.3641568000,21070936,340579818.0000,1,0.526813,1,-1.646300,8.046657,1.854808,1.773442,23.244460,0
2012-06-13,sh.600585,52.5181396800,53.6895480000,52.2252876000,53.5593915200,52.4856005600,20587598,334966374.0000,1,0.514728,1,2.045900,8.211282,1.892755,1.809724,23.720013,0
2012-06-14,sh.600585,53.8253549500,53.8253549500,52.5620050500,52.7614813500,53.5593865500,18424165,294000254.0000,1,0.460638,1,-1.489800,7.916953,1.824910,1.744856,22.869781,0
2012-06-15,sh.600585,52.9277116000,53.5593865500,52.5620050500,53.1271879000,52.7614813500,14996337,239350319.0000,1,0.374936,1,0.693100,7.971828,1.837559,1.756950,23.028299,0
2012-06-18,sh.600585,53.2601721000,54.2575536000,53.2601721000,53.8918470500,53.1271879000,18134281,293875555.0000,1,0.453391,1,1.439300,8.086566,1.864007,1.782238,23.359745,0
2012-06-19,sh.600585,54.0248312500,54.0248312500,53.3931563000,53.6923707500,53.8918470500,9128229,147325645.0000,1,0.228223,1,-0.370100,8.056634,1.857107,1.775641,23.273281,0
2012-06-20,sh.600585,53.8586010000,53.9250931000,53.1936800000,53.2934181500,53.6923707500,10684912,171910470.0000,1,0.267143,1,-0.743000,7.996771,1.843308,1.762447,23.100352,0
2012-06-21,sh.600585,53.2601721000,53.2601721000,51.8638380000,52.3292827000,53.2934181500,14467509,228232830.0000,1,0.361715,1,-1.809100,7.852101,1.809961,1.730563,22.682442,0
2012-06-25,sh.600585,52.1962985000,52.1962985000,49.4368763500,49.6695987000,52.3292827000,30534745,463877647.0000,1,0.763425,1,-5.082600,7.453010,1.717968,1.642605,21.529586,0
2012-06-26,sh.600585,49.4701224000,49.8690750000,48.7054632500,49.6031066000,49.6695987000,16148811,239356108.0000,1,0.403750,1,-0.133900,7.443033,1.715668,1.640406,21.500765,0
2012-06-27,sh.600585,49.6031066000,50.4675039000,49.0711698000,49.2041540000,49.6031066000,12691816,190496903.0000,1,0.317319,1,-0.804300,7.383170,1.701869,1.627213,21.327836,0
